	id	sentence	sentiment
15335	r00577402	a pointless drama that trafficks in clich .	1
15336	9e8e377529db66437ed99ab87	 It 's a strange film , one that was hard for me to warm up to .	1
15337	r00438877	while i think it 's cute that people get all dressed up and have little parties going to this movie , the actual film is a hellish , embarrassing abomination .	0
15338	r00150018	next stop , minor disappointment , followed by growing appreciation .	4
15339	r00541733	a tribute to african-american maids in the south during 1963 and their courage in telling their stories as a form of grace under pressure .	4
15340	ca90ddb36d3f1dd6240f02703	 With its parade of almost perpetually wasted characters ... Margarita feels like a hazy high that takes too long to shake .	1
15341	64f778eadba0a2df07e6c8e92	 Secretary is not a movie about fetishism .	2
15342	eea1fd27af5d595b3e07b9821	 Friday After Next is a lot more bluster than bite .	1
15343	r00097724	devastating . brilliant . perhaps the most influential film of all time .	4
15344	3f50e9e5afd1e43819aabc2d7	 An intriguing look at the French film industry during the German occupation ; its most delightful moments come when various characters express their quirky inner selves .	3
15345	r00283801	"the patriot-packaged ""last ounce of courage"" has been made with the conviction of true zealots , but also the competence of amateurs ."	1
15346	r00159640	sixteen years after her death , princess diana is still capable of generating interest , which is probably the only reason why this dull , pointless movie was greenlighted .	2
15347	61c7e6aa15c20a1646c89c26f	 An excruciating demonstration of the unsalvageability of a movie saddled with an amateurish screenplay .	1
15348	f3057699fd69de92b2a572151	 Told in scattered fashion , the movie only intermittently lives up to the stories and faces and music of the men who are its subject .	1
15349	r00488699	it 's a character study about faith in connectedness , with an unforced love for cross-generational companionship that 's special indeed .	3
15350	r00185073	fantastic four is quite possibly the least action-filled action movie in marvel history .	0
15351	r00530945	one of clint 's lesser-known adventures , and one that 's certainly worth of a revisit .	3
15352	r00289031	the film 's hilariously overblown housework-as-grieving climax , complete with cleanser cans being thrown in frustration , has to be a cinema landmark of some sort .	0
15353	c82a1949319437373137147c4	 Originality is sorely lacking .	1
15354	r00235640	horton hears a who! is razzle-dazzling and artful , and it builds on seuss ' words by the clever cart-full .	4
15355	4e1a5a7323707379c86267bd4	 Director Chris Eyre is going through the paces again with his usual high melodramatic style of filmmaking .	2
15356	r00016242	hilariously bad horror show	0
15357	acdda08277f4ebbe849112f12	 For devotees of French cinema , Safe Conduct is so rich with period minutiae it 's like dying and going to celluloid heaven .	4
15358	efb81dafb4409867e22979167	 Clockstoppers is one of those crazy , mixed-up films that does n't know what it wants to be when it grows up .	1
15359	r00036241	a would-be thriller lacking in suspense , lakeview terrace nonetheless commands attention throughout .	2
15360	r00399280	barbequed doggie zombies . if your heart just skipped a beat and you find yourself atingle with anticipation , then i wish you good luck and godspeed and there 's no need for you to read further	1
15361	r00541506	the original 's premise has been stripped of anything to do with upward mobility , and except for one shot involving a prince albert , the farrellys ' signature shock humor is largely absent .	1
15362	r00096896	made with so little spark , humor , and internal logic .	0
15363	e1f145d25940718742c02f8e5	 Rob Schneider 's infantile cross-dressing routines fill The Hot Chick , the latest gimmick from this unimaginative comedian .	0
15364	r00003075	despite its admirable qualities , canvas fizzles and falls into cliche .	2
15365	r00595268	mere words cannot adequately describe kevin smith 's film - only obscene gestures .	0
15366	r00027999	the film vacillates between inanity and flat-out lameness , and the decision to recut from an r-rated version to a pg-13 sucked out whatever life might have been left .	1
15367	r00455953	the sequel suffers from a lame , saccharine premise and a fatally earnest manner .	1
15368	r00433239	. . .interminable . . .	0
15369	r00568591	this latest version isn 't likely to reinvigorate an interest in burnett 's previous adaptations or her prose with what amounts to a pileup of tedious approximations and clichés of her characters and themes .	0
15370	r00502069	the only thing more dazzling than the angry star throbbing at the centre of our dying solar system is the production design on danny boyle 's visually arresting sci-fi picture .	3
15371	r00447525	a glittery , empty package that doesn 't make its mix of melancholy and emotional design particularly rewarding or meaningful .	2
15372	r00045806	d 'souza never actually shows . . .obama 's own words or deeds . instead , he engages in guilt by association .	1
15373	f83196ef2b3e0fb87ec044bf5	 Narc is all menace and atmosphere .	1
15374	r00069402	like spending an afternoon in the world 's lamest haunted house .	1
15375	r00535817	i 'm not convinced anyone involved with this film really wanted to make it .	0
15376	2f64b7795621764025d35a72c	 The Rock has a great presence but one battle after another is not the same as one battle followed by killer CGI effects .	2
15377	r00204672	you can 't root for [the characters] while laughing at the work they hold dear -- it just doesn 't go both ways .	1
15378	r00427176	while it doesn 't break any new ground , there is plenty of vintage fun to be had with kids who feel their way through life 's impending fears and live to tell the tale .	3
15379	r00046992	yet another example of how a small and talented cast , a great script , a relatively modest budget , and some inventive film making can render a far superior horror film .	4
15380	ca3922bb9dc553845cca0f0a4	 The wonderful combination of the sweetness and the extraordinary technical accomplishments of the first film are maintained , but its overall impact falls a little flat with a storyline that never quite delivers the original magic .	2
15381	r00139567	it 's a slight but fun romp that swaps gross-out in favour of titteringly-sadistic surrealism .	3
15382	r00068079	one of those magical and rare films with a nearly perfect mixture of beautiful writing , glorious music , elegant cinematography , remarkable acting , dazzling art direction , and an engrossing story .	4
15383	r00583765	as 'brokeback mountain ' and now 'burials ' demonstrate , filmmakers continue to find usefulness and meaning in the mythology and iconography of that most american (and masculine) of self-critiques , the western .	4
15384	r00203186	it 's certainly a pleasant surprise for a late february release .	4
15385	54df6a810c416b7db1e88e641	 Eckstraordinarily lame and Severely boring .	2
15386	r00488886	gritty , intense , unflinching and taut . an emotional punch to the gut . jack o 'connell delivers a bravura , star-making performance . it 's the best prison drama since a prophet .	4
15387	r00001855	say this much for anthony hopkins ' project: if he 's going to indulge himself as a writer-director-star , it 's probably better that he goes completely off the wall .	2
15388	r00301858	personally , i think this is one of those misunderstood films that never got a fair shake . dvd often corrects such oversights , and my hope is that lucky you will finally find the appreciative audience it deserves .	3
15389	r00174407	what might have been a solid popcorn flick about . . . good and evil , redemption and forgiveness , is reduced to one that barely skirts schlock	2
15390	r00155633	"watching ""deck the halls"" is like getting a lump of coal in your stocking . except receiving a lump of coal takes only seconds , while this awful movie goes on for an hour and a half ."	0
15391	e9a98974de6bf9ef6ff4e7335	 But the actors make this worth a peek .	3
15392	r00000259	yabba-dabba-don 't .	1
15393	d6b873da299b8e34bed38cd1e	 Intelligent , caustic take on a great writer and dubious human being .	3
15394	r00424117	a charmer .	3
15395	r00014167	the memorable combination of the torturous gym workouts , the runs through the streets of philadelphia and the carcass-beating in the abattoir all combine beautifully as balboa trains 'to eat lightning and crap thunder ' .	4
15396	ba5139ea4ea6745e037d46c20	 It strikes hardest ... when it reminds you how pertinent its dynamics remain .	3
15397	r00590894	"military-industrial uncomplicated . . .despite the theme that ""magic does exist"" (""it was found long ago . inside a crashed alien ship"") , the last knight is all mirthless jokes and thrill-less mayhem ."	0
15398	r00379952	. . .postmodernism in a frenzy , a kind of chaotic quantum physics of film .	4
15399	r00398442	a blandly gritty piece of late-august mayhem that 's as forgettable as its generic title .	0
15400	e8b39d9b607a5d87375107b46	 Supposedly authentic account of a historical event that 's far too tragic to merit such superficial treatment .	1
15401	r00095938	"good intentions aside , the return of writer-director-producer joe camp 's ""benji"" is terminally boring ."	0
15402	9985460a30279e095e10d265c	 Twenty years after its first release , E.T. remains the most wondrous of all Hollywood fantasies -- and the apex of Steven Spielberg 's misunderstood career .	4
15403	r00087643	there are laughs in balls , but not nearly enough of them .	0
15404	r00006630	the setup is formula , but bullock and reynolds supply surprising fizz and kick .	3
15405	r00028371	this is one beguiling ride though what drives us emotionally and what dark , sorrowful detours we sometime swerve into .	4
15406	r00532585	wang has produced an utter marvel of a film . the farewell is a beautiful , resonating gem , fuelled by some standout performances and told with touches of pure grace .	4
15407	2c28093acd2db4c8e9e25cba4	 It is not the first time that director Sara Sugarman stoops to having characters drop their pants for laughs and not the last time she fails to provoke them .	0
15408	r00056157	the director deserves admiration for sticking to her guns , but here 's a heretical notion: maybe the producer 's cut would have been a better movie .	2
15409	r00082517	this does become a fascinating tale; after all , who doesn 't love to hear about celebrities being taken for a ride ?	2
15410	r00324262	your mission , if you choose to accept it , is to enjoy this movie without thinking too much about the plot . [full revew in spanish]	2
15411	r00140212	a misfire in every way , this franchise reboot is a noisy , incomprehensible mess of a film that almost makes worse use of the character than it does of the 3d technology .	0
15412	r00162066	the story of the colony 's exile and return feels like a dull sermon , but the animals themselves , with their expressive faces and moe howard hairdos , can switch from slapstick to pathos faster than charlie chaplin .	2
15413	r00021213	catch it one afternoon to save some bucks .	3
15414	127a1fb85f0ff504a6baf12a6	 Seagal is painfully foolish in trying to hold onto what 's left of his passe ' chopsocky glory .	1
15415	5947c89a7df2c52418e1e7f8e	 A Sha-Na-Na sketch punctuated with graphic violence .	2
15416	r00495815	really not very funny . unless you 're a moronic frat boy who 's been smoking a lot of wacky backy , in which case it 's probably hilarious .	1
15417	r00428275	a spectacularly scattershot , pandering mess of pulp junk , cheap-looking animation , and poisonous gender dynamics . a charmless cash-grab that can 't be bothered with the slightest stab at originality .	0
15418	r00339149	romanek may not be able to connect all the emotional dots but he links just enough of them to make taking the journey worthwhile .	2
15419	r00164830	she deserved better .	2
15420	r00358358	far and away , the best thing about this latest is the claim that this is the last of the paranormal series . i can think of no better halloween treat -- assuming it 's true .	0
15421	r00475499	talk about a movie that seemed dated before it even hit the theaters!	0
15422	0e2a89cf1c545d8f3e0d701c4	 I liked it because it was so endlessly , grotesquely , inventive .	3
15423	r00145527	thanks to the commitment of the returning cast , the sincere faithfulness to the franchise , its blunt-force dramatic approach and the intense boxing scenes , creed 2 is a great sequel that 's worth running out to watch .	3
15424	9e9e8f263968fcc5652db3a54	 It 's the brilliant surfing photography bringing you right inside the massive waves that lifts Blue Crush into one of the summer 's most pleasurable movies .	4
15425	r00111654	brawl in cell block 99 is a requiem for the workingman , brilliantly crafted and suitably savage .	3
15426	a90744b52713f0a865d728b56	 Muddled , trashy and incompetent	2
15427	r00006444	"every january , as the ""january junk"" makes its annoying appearance on the big screen , a lackluster pg-13-rated horror movie is involved . 'the unborn ' is that movie for 2009 ."	0
15428	54aec31d62cf644cabec5fa67	 The usual movie rah-rah , pleasantly and predictably delivered in low-key style by director Michael Apted and writer Tom Stoppard .	3
15429	r00183089	"blandly acted , idiotically written , and incomprehensibly directed , ""eye of the dolphin"" is quite possibly one of the most incompetently made films i have ever seen ."	0
15430	586c75e3eb1e6223c7f38acee	 Sometimes makes less sense than the Bruckheimeresque American action flicks it emulates .	1
15431	444888f9beb981f319276aab8	 The direction occasionally rises to the level of marginal competence , but for most of the film it is hard to tell who is chasing who or why .	1
15432	r00495720	"supposedly inspired by shakespeare 's a midsummer night 's dream , ""strange magic"" is such a mishmash of other better movies -- mostly beauty and the beast and epic -- that it fails to develop its own personality ."	2
15433	r00393994	"the pitch meeting must have gone something like this: ""has anyone here seen manhunter ? good . neither has the rest of america ."""	1
15434	2e57d4b60a5cad254c4516b61	 Director Uwe Boll and writer Robert Dean Klein fail to generate any interest in an unsympathetic hero caught up in an intricate plot that while cleverly worked out , can not overcome blah characters .	1
15435	r00250130	all in all , in time lacked time to get the key ingredients - as well as practically everything else that could have made it great .	1
15436	r00490247	. . .the documentary boasts a number of unexpectedly engrossing and palpably emotional stretches that prove exceedingly difficult to resist . . .	3
15437	r00163510	the only redeeming moments come from spasms of unintended campiness like a scene where harrison sings a love ballad to a seal dressed as an old woman .	1
15438	r00458366	skyfall is a tad leaner on action , but it 's certainly incredibly meaty on plot , glued together with the perfectly pitched tone and mood , and delivered with some delectable cinematography .	4
15439	430305fbb6fe0a43547e0484e	 A powerful performance from Mel Gibson and a brutal 90-minute battle sequence that does everything but issue you a dog-tag and an M-16 .	4
15440	r00369373	francis emerges as a charming , gracious figure but after a while , his words all start to blend together .	2
15441	27498e82a9142b5b979573c4a	 Indeed , the more outrageous bits achieve a shock-you-into-laughter intensity of almost Dadaist proportions .	3
15442	r00434244	selma manages to beautifully articulate a pivotal moment in history - one that is hauntingly ironic in how it echoes our current times and society .	4
15443	r00033239	cinematographer césar charlone is inventive , his shots ranging from oversaturated with whiteness to distorted silhouettes and double exposures .	4
15444	r00308162	a political and psychological thriller that is richer in texture and nuance than its predecessor without sacrificing impact .	4
15445	39d65907b3f69251e9d9ee20d	 Judith and Zaza 's extended bedroom sequence ... is so intimate and sensual and funny and psychologically self-revealing that it makes most of what passes for sex in the movies look like cheap hysterics .	4
15446	r00428399	okay , if there has to be a worst film of 2004 , and there has , then this is a good place to start looking .	0
15447	r00626355	this emotionally impactful film is at times tough to watch , and even more difficult to stop talking about .	3
15448	r00105148	i 'll take blood diamond over lethal weapon 5 any day . let 's call it a flawed gem .	3
15449	0f563cdf0cf74e6f36c8e82eb	 The film sometimes flags ... but there is enough secondary action to keep things moving along at a brisk , amusing pace .	2
15450	r00242472	an engrossing portrait of uncompromising artists trying to create something original against the backdrop of a corporate music industry that only seems to care about the bottom line .	3
15451	cf3d9adb21572969be1d00bd2	 ... Watching it was painful .	1
15452	r00217392	an enterprise marked by an unlikable hero , patently unconvincing special effects and a muddled screenplay that chokes like lebron james under the weight of giant gobs of raw exposition .	1
15453	r00333138	director greg camalier weaves the interviews together as if he were making music , composing a film with storytelling rhythms and emotional chords . soul aficionados will savour every beat	3
15454	5044bb8e94e06f28454376bd2	 What little atmosphere is generated by the shadowy lighting , macabre sets , and endless rain is offset by the sheer ugliness of everything else .	0
15455	dbad2393ba6fba18f181d26b0	 A clash between the artificial structure of the story and the more contemporary , naturalistic tone of the film ...	1
15456	r00589986	don cheadle stars in international potboiler as possible manchurian muslim mole masquerading as fbi operative .	4
15457	r00074751	sharp acting and cool bon mots prove that loving is easier than living together .	3
15458	r00135335	to say thatalfre woodard is superb in the role would not be an understatement .	3
15459	r00026019	'grind ' rather economically describes the experience for anyone above age 11 who wanders into this skateboarding 'rad ' retread for 'jackass ' fans .	0
15460	r00068500	there used to be a climate for dares like this; let 's re-create it .	4
15461	r00298876	"gyllenhaal and hathaway , who played a couple in ""brokeback mountain ,"" have a natural , likable chemistry . at least when it 's allowed to shine ."	2
15462	c897fbcd346bb4eb25c6dda76	 Director Alfonso Cuaron gets vivid , convincing performances from a fine cast , and generally keeps things going at a rapid pace , occasionally using an omniscient voice-over narrator in the manner of French New Wave films .	3
15463	r00271523	a technically impressive if narratively muddled cgi science-fiction opus in the vein of final fantasy .	2
15464	r00180445	every time i die lives up to both the evocative nature and the weirdness of its title .	3
15465	r00109924	the first by doug liman was best , but the second and third by greengrass come close because of a strict consistency in tone and talent .	3
15466	3f52a9609c835ced1396bd288	 ... its stupidities wind up sticking in one 's mind a lot more than the cool bits .	2
15467	86825a66bce690e9fe1672f02	 Unfortunately , the experience of actually watching the movie is less compelling than the circumstances of its making .	0
15468	a04900172987697fe71154281	 Bon appétit !	3
15469	r00418916	if you are looking for a breath of fresh eire , you are in the wrong movie .	0
15470	r00346085	sometimes comic , sometimes grotesque but consistently intriguing , this is a spectacular , sprawling satire built around its surreal set-pieces and driven by a charismatic performance by mcdowell .	3
15471	r00605292	. . . a disturbing and challenging film about a randy old pervert and his knowing final conquest	4
15472	76605edc4611b5f52a151d170	 But not a whit more .	2
15473	r00196912	the 'fifth kind ' is when you 're stupid enough to spend your hard earned cash to view what is easily one of 2009 's worst films and a surefire razzie nominee for worst picture .	0
15474	3bfcadf33ed25529d01bc2050	 The pleasures that it does afford may be enough to keep many moviegoers occupied amidst some of the more serious-minded concerns of other year-end movies .	3
15475	r00311942	'mary shelley ' can be proud for being one of those biographical films at the level of its iconic protagonist . [full review in spanish]	3
15476	r00000190	sexist , juvenile , and pathetically structured , despite the gamest efforts of its actors and the blithe willingness of its famous non-actor .	1
15477	a8c5f215bfb74bd2d693f0f9d	 The all-French cast is marveilleux .	4
15478	r00079555	for a film that takes place underground in tightly enclosed spaces , it 's surprisingly thin on suspense and palpable physical danger .	1
15479	r00155595	goodness knows we could all use some more butternut squash , especially during the holidays .	0
15480	r00043611	an engaging work of no small charm -- and one of the few exercises in first-person narrative filmmaking i 've seen that really works .	3
15481	4487e4caa81696e1669535807	 There are a few chuckles , but not a single gag sequence that really scores , and the stars seem to be in two different movies .	2
15482	906bab2c270d387cce76b57f5	 I 've had more interesting -- and , dare I say , thematically complex -- bowel movements than this long-on-the-shelf , point-and-shoot exercise in gimmicky crime drama .	1
15483	r00106251	it is a story seemingly meant to be funny but only fitfully successful in this mission , and way too pleased with its own brand of deadpan wisecracking .	2
15484	be2c506d64ffb2fd0390c9752	 What the movie lacks in action it more than makes up for in drama , suspense , revenge , and romance .	3
15485	r00297220	it 's all just so much filler until we separate the toons from the trash and get some all-animated segments that have that old sneaky magic to them . not to mention imagination	2
15486	r00215370	a colossal dumpster fire mess of a movie that is stringed together by a terrible script and tired gangster film tropes .	0
15487	9c66ee53aa7f4a146b4a57cfb	 Instead of using George and Lucy 's most obvious differences to ignite sparks , Lawrence desperately looks elsewhere , seizing on George 's haplessness and Lucy 's personality tics .	1
15488	r00106071	. . .a half-baked endeavor that 's unable to entirely live up to the promise of its setup and stellar performances .	2
15489	807c7beed514e05bd0f5ba552	 A fresh , entertaining comedy that looks at relationships minus traditional gender roles .	4
15490	b6a3e09f96c9484b9bc4fc8b1	 In the end , the movie bogs down in insignificance , saying nothing about Kennedy 's assassination and revealing nothing about the pathology it pretends to investigate .	0
15491	f9fece8d8a23ab938671685b7	 While general audiences might not come away with a greater knowledge of the facts of Cuban music , they 'll be treated to an impressive and highly entertaining celebration of its sounds .	4
15492	fb8f4bfa4974f3d612df54b73	 The script 's judgment and sense of weight is way , way off .	0
15493	r00207934	falls somewhere between horrible and laughably awful .	0
15494	r00326096	the showy visuals rest on nothing firmer than a marshmallow bed of chaos and confusion .	1
15495	439df2cc050aadb56612d3b5a	 An affectionately goofy satire that 's unafraid to throw elbows when necessary ...	3
15496	r00393709	tony leung is powerful and involving as a sort of peaceful , poetic warrior who largely serves as the film 's heroic figure .	4
15497	r00388955	the charm of the game has mostly disappeared , the inspired wit replaced with goofy gags .	2
15498	18a9467f453576e2fcbaaa76b	 Like Shrek , Spirit 's visual imagination reminds you of why animation is such a perfect medium for children , because of the way it allows the mind to enter and accept another world .	4
15499	r00581301	this unfunny , sexist movie may generate a few laughs if you 're easily amused , but it demonstrates that hollywood has forgotten how to make romantic comedies .	1
15500	r00475029	speed of life reminds us that the art of our idols , the fire , and the passion , survive the artist and that their immortality is you keeping that fire burning .	3
15501	r00033392	comedy is difficult , but it seems like mad money didn 't even try . it 's very hard to find the jokes .	1
15502	008e66001527830f4e374f411	 Since Dahmer resorts to standard slasher flick thrills when it should be most in the mind of the killer , it misses a major opportunity to be truly revelatory about his psyche .	1
15503	af4ed581bcd8260f8b57b6ae9	 In other words , it 's just another sports drama\/character study .	1
15504	r00503214	what uncaring parent would waste their children 's time taking them to see this nonsense ? . . . and what incriminating photos do the producers have of jon voight ?	0
15505	r00515083	an unlikely marriage of directorial and writerly sensibilities has produced one of the most stimulating films of the year .	4
15506	b033a993b0ffa58f88a9739f1	 City by the Sea is a gritty police thriller with all the dysfunctional family dynamics one could wish for .	3
15507	r00155457	i 'm sure the filmmaker would disagree , but , honestly , i don 't see the point . it 's a visual rorschach test and i must have failed .	0
15508	7199c2197acc75b46e0ad3ecd	 Elegant and eloquent -LRB- meditation -RRB- on death and that most elusive of passions , love .	4
15509	r00165787	don 't look now brilliantly portrays the loves and losses we all experience , our here and now dictated by the fallibility of human nature and the cruelties of time .	4
15510	r00407509	insufferably wooden .	2
15511	r00373170	there 's no real magic here .	0
15512	r00526645	the danish girl is stunning to look at but rarely powerful to behold , technically accomplished yet also dramatically inert .	2
15513	r00207951	gigli is so unrelentingly bad that people may want to see it just as a bonding experience; viewers (read: victims) will want to talk and comfort each other afterwards .	0
15514	r00396026	campy and just plain awful .	1
15515	r00312720	it 's sort of reassuring that although madge has seemingly given up starring in bad movies , her company is still financing terrible scripts .	0
15516	r00487191	the last jedi boasts many very good performances , ones that enrich the characters and which salute writer/director johnson 's ability to find the humanity within technology , something he proved early on with his artful time-travel thriller looper .	4
15517	r00170653	no matter what other aberration comes our way in 2003 , there 's no way it 'll stink as much as 'dumb and dumberer ' . you 've been warned . . .	0
15518	e43b040d1fdd76f6c317705bc	 A slight and obvious effort , even for one whose target demographic is likely still in the single digits , age-wise .	2
15519	r00179911	it 's just a shame danes and the others are working with one arm tied behind them , so to speak , due to a lack of inspired material .	2
15520	r00559148	the muppets marks a triumphant return for these beloved characters . this movie made me feel good all over .	4
15521	r00105678	there isn 't much more of a story . in fact , there isn 't any story . luckily , loken is there to provide something to stare at , vacantly .	1
15522	55d2b0d7661391627882f6381	 A fresh-faced , big-hearted and frequently funny thrill ride for the kiddies , with enough eye candy and cheeky wit to keep parents away from the concession stand . '	4
15523	r00077916	dull at best , painfully unfunny at worst , let 's hope the answer to are we done yet ? is in the affirmative .	1
15524	9d6171738e486d734a6921b62	 ... may work as an addictive guilty pleasure but the material never overcomes its questionable satirical ambivalence .	1
15525	r00624267	crap crap crap	0
15526	33b79b90f59d7261e12de349e	 It shares the first two films ' loose-jointed structure , but laugh-out-loud bits are few and far between .	2
15527	r00267700	judy is simply marvellous - just give renée the oscar already	4
15528	c915366b06a9ba81c9e8fa292	 Supposedly , Pokemon ca n't be killed , but Pokemon 4Ever practically assures that the pocket monster movie franchise is nearly ready to keel over .	1
15529	r00189441	this is a movie about family and about pursuing a dream , even if other people think having that dream makes you and your family weirdos .	3
15530	38c6383e5eeb7c56dc0bbef52	 Anyone not into high-tech splatterfests is advised to take the warning literally , and log on to something more user-friendly .	1
15531	r00596752	the film may sound like an instant camp classic , but while it 's staggeringly odd , it isn 't much fun .	0
15532	f34cb6dbcbc4fcb8bcb4599da	 This beautifully animated epic is never dull .	4
15533	r00081582	any man who says he likes this slow-paced , phantasmagorical movie needs a double shot of testosterone .	0
15534	r00135776	while monsters , inc . and jimmy neutron: boy genius demonstrated that films can be scripted intelligently for younger viewers , clockstoppers does the opposite by delivering an empty story in a flashy package .	0
15535	f3267bec49bf07de184dfa198	 ... will always be remembered for the 9-11 terrorist attacks .	2
15536	r00430879	a smart , riveting and powerful thriller that suggests the screen life format can add a lot to traditional cinematic storytelling .	3
15537	r00390192	this isn 't a great horror movie so much as a fun thrill ride .	3
15538	r00168016	not to venture forth some sort of radical idea , but aren 't comedies supposed to have jokes ?	1
15539	a1c11b35720636925282ef2e9	 ... the cast portrays their cartoon counterparts well ... but quite frankly , Scoob and Shag do n't eat enough during the film . '	1
15540	99d8eec6dedd4bfe4b9440467	 The wanton slipperiness of \* Corpus and its amiable jerking and reshaping of physical time and space would make it a great piece to watch with kids and use to introduce video as art .	4
15541	r00161657	the result is a series of extraneous , deplorably unfunny scenes and sketches stitched together in completely haphazard fashion .	1
15542	r00469480	another lethal boring and relentlessly inert load of self-indulgent twaddle cut from the same maddening bolt of existential cloth as the texas-based writer-director 's other pseudo box-office bombs . . .	0
15543	124d037e7e1d8c8e8e526692c	 It might be ` easier ' to watch on video at home , but that should n't stop die-hard French film connoisseurs from going out and enjoying the big-screen experience .	3
15544	f97cf5a6f2553dc6b4a4bcfee	 ` Christian Bale 's Quinn -LRB- is -RRB- a leather clad grunge-pirate with a hairdo like Gandalf in a wind-tunnel and a simply astounding cor-blimey-luv-a-duck cockney accent . '	1
15545	r00453718	simone is brilliantly creative and hilarious , a wild and silly farce that holds nothing back in its gutsy attempt to abandon every ounce of sanity . . .	4
15546	c0acf2a57806af23305cd05d2	 This is a story that zings all the way through with originality , humour and pathos .	4
15547	3dcc89d0ba7aeaf6636e239a9	 Go , girls , right down the reality drain .	1
15548	r00088131	"eva amurri should have been wearing a sign that read , ""my mom got me this job ."""	2
15549	r00585351	if only i could go back in time to convince myself not to watch this ludicrous time travel yarn which 'faxes ' a group of uninteresting characters back to the 1300s to screw up the space-time continuum .	1
15550	7a701d9cb6b3021ebdba709d3	 Merely -LRB- and literally -RRB- tosses around sex toys and offers half-hearted paeans to empowerment that are repeatedly undercut by the brutality of the jokes , most at women 's expense .	0
15551	f92c7d0c5cd17531bb49716d1	 A comedy that is warm , inviting , and surprising .	4
15552	r00031980	if you suspend your disbelief , you will be rewarded with fine performances and a feel-good message that isn 't cloying or sentimental .	3
15553	r00011777	lavish old-school movie musical .	3
15554	r00463579	this surprisingly gritty drama stars dwayne johnson , not wrestling star the rock , which may disappoint those looking for a meat-headed action flick .	3
15555	d0f950b67af5e265abf4e0d24	 It 's easy to be cynical about documentaries in which underdogs beat the odds and the human spirit triumphs , but Westbrook 's foundation and Dalrymple 's film earn their uplift .	2
15556	r00243499	a choppy , cheap-looking mess with awkward dialogue and huge gaps in the plot .	0
15557	r00274764	ritchie aspires to be a great british director , but his working his way through british icons - sherlock holmes wasn 't even safe - does no one any good .	1
15558	10a7c30888bf5b4bb43498109	 Mildly amusing .	2
15559	ab8ce61fc170b0d03127ce072	 A funny and well-contructed black comedy where the old adage `` be careful what you wish for '' is given a full workout .	4
15560	r00031886	screenwriters todd komarnicki and jon bokenkamp provide a script with enough foreseeable twists and turns that , if it were an actual road , a blind person wouldn 't have any difficulty handling it .	0
15561	r00190257	this sluggish would-be adventure is further burdened with a turgid , overly complicated plot .	2
15562	r00327020	the mad geniuses at pixar have once again created a unique , original and downright funny fantasy for all ages .	3
15563	r00067317	perhaps hoping to be a sort of hybrid matrix meets indiana jones meets alien , unfortunately , alone in the dark is just a bad movie .	0
15564	r00562587	'peanut butter falcon ' is sweet-natured tale of friendship , freedom	4
15565	5e2cf94cac79b60ea1e454337	 They 're the unnamed , easily substitutable forces that serve as whatever terror the heroes of horror movies try to avoid .	1
15566	r00382431	it 's a story that gets more complex the closer you look .	4
15567	f9406e8c2efdc5fdf6848b994	 You Should Pay Nine Bucks for This : Because you can hear about suffering Afghan refugees on the news and still be unaffected .	2
15568	bd5da0fa9fed573ad1b320b67	 -LRB- T -RRB- oo many of these gross out scenes ...	1
15569	r00214869	i find nothing entertaining about kids screaming for two hours .	0
15570	r00225008	there 's little to feel wonder towards this time , as danger , insecurity , and awkwardness loom large and overshadow any magical discoveries .	4
15571	5bf56af9bb1a324bfdc60a57e	 ... Pray does n't have a passion for the material .	1
15572	r00528478	hawaii 's lush and luminous landscape is well appreciated , but it does nothing to mask the maddeningly irrational plot-points payne expects us to swallow in the name of an alleged skewering social commentary .	1
15573	8166fcf5ac33cbea98f1ee25b	 Abandon spends 90 minutes trying figure out whether or not some cocky pseudo-intellectual kid has intentionally left college or was killed .	1
15574	r00498741	seventy-two-year-old wim wenders has no apologies to make to cinema , nor does any longtime follower of his alternately soaring and crashing career for no longer being a wenders completist .	0
15575	r00340733	"mediocre action ""threequel"" is livened by stellar cast ."	2
15576	ec3db330028f3178a2a753774	 A sour attempt at making a Farrelly Brothers-style , down-and-dirty laugher for the female set .	1
15577	r00452723	[olsen is] terrific at showing shifts of emotion just underneath the skin of her wide , china-doll face .	3
15578	r00427472	an intensely personal meditation on the nature of heroism and moral choice , rendered on the kind of rich , dreamlike cinematic canvas that only hollywood can realize .	4
15579	r00297937	the results are no less emotionally gratifying or personal than in [the dardennes '] previous films , but lorna 's silence is mysterious and mystifying in an entirely new way .	3
15580	87aaba6daa70e16900492b88e	 A sentimental hybrid that could benefit from the spice of specificity .	3
15581	r00554713	the film 's constant nods to the artificiality of its narrative highlight its precious , cloying phoniness rather than subvert it .	0
15582	r00242303	"what we have here is a witless attempt to merge the ""twilight"" formula with the michael bay formula ."	2
15583	r00293113	a pretentious mess of a bio-pic in the worst sense of the phrase .	1
15584	r00327808	if you 're patient enough to stick with it , the emotional payoffs are profound .	3
15585	74a77de2e92f0d1796a47faa3	 Once the downward spiral comes to pass , Auto Focus bears out as your typical junkie opera ...	1
15586	0a5d88a0978e6627f936666bd	 Although purportedly a study in modern alienation , it 's really little more than a particularly slanted , gay s\/m fantasy , enervating and deadeningly drawn-out .	1
15587	r00041332	you 're going to be crying by the end .	4
